Ano,CodAno,Modelo,CodModelo,Marca,CodMarca
2019 Diesel,2019-3,DUCATO MINIBUS COMFORT 2.3 16V DIESEL,8397,FIAT,21
2018 Diesel,2018-3,DUCATO MINIBUS COMFORT 2.3 16V DIESEL,8397,FIAT,21
32000 Diesel,32000-3,DUCATO MULTI 2.3 16V DIESEL,8209,FIAT,21
2021 Diesel,2021-3,DUCATO MULTI 2.3 16V DIESEL,8209,FIAT,21
2020 Diesel,2020-3,DUCATO MULTI 2.3 16V DIESEL,8209,FIAT,21
2019 Diesel,2019-3,DUCATO MULTI 2.3 16V DIESEL,8209,FIAT,21
2018 Diesel,2018-3,DUCATO MULTI 2.3 16V DIESEL,8209,FIAT,21
2021 Gasolina,2021-1,FIORINO WORKING 1.4 FLEX 8V 2P,9208,FIAT,21
32000 Gasolina,32000-1,GRAND SIENA 1.4 EVO FLEX 8V 4P,9210,FIAT,21
2021 Gasolina,2021-1,GRAND SIENA 1.4 EVO FLEX 8V 4P,9210,FIAT,21
2016 Gasolina,2016-1,IDEA A.EXT./A..EXT.LOC.DUAL. 1.8 FLEX 5P,7504,FIAT,21
2016 Gasolina,2016-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2015 Gasolina,2015-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2014 Gasolina,2014-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2013 Gasolina,2013-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2012 Gasolina,2012-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2011 Gasolina,2011-1,IDEA ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5342,FIAT,21
2016 Gasolina,2016-1,LINEA ESSENCE DUALOGIC 1.8 FLEX 16V 4P,5578,FIAT,21
2015 Gasolina,2015-1,LINEA ESSENCE DUALOGIC 1.8 FLEX 16V 4P,5578,FIAT,21
2014 Gasolina,2014-1,LINEA ESSENCE DUALOGIC 1.8 FLEX 16V 4P,5578,FIAT,21
2013 Gasolina,2013-1,LINEA ESSENCE DUALOGIC 1.8 FLEX 16V 4P,5578,FIAT,21
2012 Gasolina,2012-1,LINEA ESSENCE DUALOGIC 1.8 FLEX 16V 4P,5578,FIAT,21
2016 Gasolina,2016-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2015 Gasolina,2015-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2014 Gasolina,2014-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2009 Gasolina,2009-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2008 Gasolina,2008-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2007 Gasolina,2007-1,PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,3966,FIAT,21
2017 Gasolina,2017-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2016 Gasolina,2016-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2015 Gasolina,2015-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2014 Gasolina,2014-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2013 Gasolina,2013-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2012 Gasolina,2012-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2011 Gasolina,2011-1,PALIO ESSENCE 1.6 FLEX 16V 5P,5293,FIAT,21
2017 Gasolina,2017-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2016 Gasolina,2016-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2015 Gasolina,2015-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2014 Gasolina,2014-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2013 Gasolina,2013-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2012 Gasolina,2012-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2011 Gasolina,2011-1,PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,5294,FIAT,21
2017 Gasolina,2017-1,PALIO WAY 1.0 FIRE FLEX 8V 5P,6836,FIAT,21
2016 Gasolina,2016-1,PALIO WAY 1.0 FIRE FLEX 8V 5P,6836,FIAT,21
2015 Gasolina,2015-1,PALIO WAY 1.0 FIRE FLEX 8V 5P,6836,FIAT,21
2018 Gasolina,2018-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2017 Gasolina,2017-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2016 Gasolina,2016-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2015 Gasolina,2015-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2014 Gasolina,2014-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2013 Gasolina,2013-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2012 Gasolina,2012-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2011 Gasolina,2011-1,PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,5619,FIAT,21
2017 Gasolina,2017-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2016 Gasolina,2016-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2015 Gasolina,2015-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2014 Gasolina,2014-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2013 Gasolina,2013-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2012 Gasolina,2012-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2011 Gasolina,2011-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2010 Gasolina,2010-1,PALIO WEEK.ADV.LOCK.DUALOGIC 1.8 FLEX,4968,FIAT,21
2016 Gasolina,2016-1,PALIO WEEKEND ADV. EXT. 1.8 DUAL. FLEX,7542,FIAT,21
2004 Gasolina,2004-1,PALIO WEEKEND ADVENTURE 1.8 8V 103CV 4P,546,FIAT,21
2003 Gasolina,2003-1,PALIO WEEKEND ADVENTURE 1.8 8V 103CV 4P,546,FIAT,21
2010 Gasolina,2010-1,PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,552,FIAT,21
2009 Gasolina,2009-1,PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,552,FIAT,21
2008 Gasolina,2008-1,PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,552,FIAT,21
2007 Gasolina,2007-1,PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,552,FIAT,21
2006 Gasolina,2006-1,PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,552,FIAT,21
2003 Gasolina,2003-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
2002 Gasolina,2002-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
2001 Gasolina,2001-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
2000 Gasolina,2000-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
1999 Gasolina,1999-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
1998 Gasolina,1998-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
1997 Gasolina,1997-1,PALIO WEEKEND STILE 1.6 MPI 16V 4P,560,FIAT,21
2016 Gasolina,2016-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
2015 Gasolina,2015-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
2014 Gasolina,2014-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
2013 Gasolina,2013-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
2012 Gasolina,2012-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
2011 Gasolina,2011-1,PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,5412,FIAT,21
32000 Gasolina,32000-1,PULSE DRIVE 1.0 TURBO 200 FLEX AUT.,9646,FIAT,21
2022 Gasolina,2022-1,PULSE DRIVE 1.0 TURBO 200 FLEX AUT.,9646,FIAT,21
2017 Gasolina,2017-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2016 Gasolina,2016-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2015 Gasolina,2015-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2014 Gasolina,2014-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2013 Gasolina,2013-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2012 Gasolina,2012-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2011 Gasolina,2011-1,PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,5273,FIAT,21
2016 Gasolina,2016-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2015 Gasolina,2015-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2014 Gasolina,2014-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2013 Gasolina,2013-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2012 Gasolina,2012-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2011 Gasolina,2011-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2010 Gasolina,2010-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2009 Gasolina,2009-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2008 Gasolina,2008-1,PUNTO SPORTING 1.8 FLEX 8V/16V 5P,4424,FIAT,21
2016 Gasolina,2016-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2015 Gasolina,2015-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2014 Gasolina,2014-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2013 Gasolina,2013-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2012 Gasolina,2012-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2011 Gasolina,2011-1,PUNTO SPORTING DUALOGIC 1.8 FLEX 16V 5P,5298,FIAT,21
2012 Gasolina,2012-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2011 Gasolina,2011-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2010 Gasolina,2010-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2009 Gasolina,2009-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2008 Gasolina,2008-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2007 Gasolina,2007-1,SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,3967,FIAT,21
2012 Gasolina,2012-1,SIENA ESSENCE 1.6 FLEX 16V 4P,5301,FIAT,21
2011 Gasolina,2011-1,SIENA ESSENCE 1.6 FLEX 16V 4P,5301,FIAT,21
2005 Gasolina,2005-1,STRADA 1.3 MPI FIRE 8V 67CV CE,600,FIAT,21
2004 Gasolina,2004-1,STRADA 1.3 MPI FIRE 8V 67CV CE,600,FIAT,21
2003 Gasolina,2003-1,STRADA 1.3 MPI FIRE 8V 67CV CE,600,FIAT,21
2002 Gasolina,2002-1,STRADA ADVENTURE 1.6 MPI 16V CE,604,FIAT,21
32000 Gasolina,32000-1,STRADA ENDURANCE 1.4 FLEX 8V CD,9108,FIAT,21
2022 Gasolina,2022-1,STRADA ENDURANCE 1.4 FLEX 8V CD,9108,FIAT,21
2021 Gasolina,2021-1,STRADA ENDURANCE 1.4 FLEX 8V CD,9108,FIAT,21
2012 Gasolina,2012-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2011 Gasolina,2011-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2010 Gasolina,2010-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2009 Gasolina,2009-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2008 Gasolina,2008-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2007 Gasolina,2007-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2006 Gasolina,2006-1,STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,3884,FIAT,21
2016 Gasolina,2016-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2015 Gasolina,2015-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2014 Gasolina,2014-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2013 Gasolina,2013-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2012 Gasolina,2012-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2011 Gasolina,2011-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2010 Gasolina,2010-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,5066,FIAT,21
2020 Gasolina,2020-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2019 Gasolina,2019-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2018 Gasolina,2018-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2017 Gasolina,2017-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2016 Gasolina,2016-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2015 Gasolina,2015-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2014 Gasolina,2014-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2013 Gasolina,2013-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2012 Gasolina,2012-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2011 Gasolina,2011-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2010 Gasolina,2010-1,STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,5068,FIAT,21
2001 Gasolina,2001-1,STRADA WORKING 1.6 MPI 16V CE,612,FIAT,21
2016 Gasolina,2016-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2015 Gasolina,2015-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2014 Gasolina,2014-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2013 Gasolina,2013-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2012 Gasolina,2012-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2011 Gasolina,2011-1,STRADA WORKING CELEB.1.4 FIRE FLEX 8V CE,6097,FIAT,21
2019 Gasolina,2019-1,TORO BLACKJACK 2.4 16V FLEX AUT,8046,FIAT,21
2018 Gasolina,2018-1,TORO BLACKJACK 2.4 16V FLEX AUT,8046,FIAT,21
2022 Gasolina,2022-1,TORO ENDURANCE 1.8 16V FLEX AUT.,8236,FIAT,21
2021 Gasolina,2021-1,TORO ENDURANCE 1.8 16V FLEX AUT.,8236,FIAT,21
2020 Gasolina,2020-1,TORO ENDURANCE 1.8 16V FLEX AUT.,8236,FIAT,21
2019 Gasolina,2019-1,TORO ENDURANCE 1.8 16V FLEX AUT.,8236,FIAT,21
2021 Gasolina,2021-1,TORO ENDURANCE 1.8 16V FLEX MEC.,8741,FIAT,21
2020 Gasolina,2020-1,TORO ENDURANCE 1.8 16V FLEX MEC.,8741,FIAT,21
2022 Diesel,2022-3,TORO ENDURANCE 2.0 16V 4X4 DIESEL AUT.,8742,FIAT,21
2021 Diesel,2021-3,TORO ENDURANCE 2.0 16V 4X4 DIESEL AUT.,8742,FIAT,21
2020 Diesel,2020-3,TORO ENDURANCE 2.0 16V 4X4 DIESEL AUT.,8742,FIAT,21
2021 Gasolina,2021-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
2020 Gasolina,2020-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
2019 Gasolina,2019-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
2018 Gasolina,2018-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
2017 Gasolina,2017-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
2016 Gasolina,2016-1,TORO FREEDOM 1.8 16V FLEX AUT.,7475,FIAT,21
32000 Diesel,32000-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2022 Diesel,2022-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2021 Diesel,2021-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2020 Diesel,2020-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2019 Diesel,2019-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2018 Diesel,2018-3,TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,7949,FIAT,21
2018 Gasolina,2018-1,TORO FREEDOM 2.4 16V FLEX AUT.,7789,FIAT,21
2017 Gasolina,2017-1,TORO FREEDOM 2.4 16V FLEX AUT.,7789,FIAT,21
2018 Gasolina,2018-1,TORO FREEDOM ROAD 1.8 16V FLEX AUT.,7950,FIAT,21
2020 Gasolina,2020-1,TORO VOLCANO 2.4 16V FLEX AUT.,8237,FIAT,21
2019 Gasolina,2019-1,TORO VOLCANO 2.4 16V FLEX AUT.,8237,FIAT,21
1997 Gasolina,1997-1,UNO 1.6 MPI 2P E 4P,634,FIAT,21
1996 Gasolina,1996-1,UNO 1.6 MPI 2P E 4P,634,FIAT,21
1995 Gasolina,1995-1,UNO 1.6 MPI 2P E 4P,634,FIAT,21
1994 Gasolina,1994-1,UNO 1.6 MPI 2P E 4P,634,FIAT,21
2013 Gasolina,2013-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2012 Gasolina,2012-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2011 Gasolina,2011-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2010 Gasolina,2010-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2009 Gasolina,2009-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2008 Gasolina,2008-1,UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 2P,4316,FIAT,21
2013 Gasolina,2013-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,4765,FIAT,21
2012 Gasolina,2012-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,4765,FIAT,21
2011 Gasolina,2011-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,4765,FIAT,21
2010 Gasolina,2010-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,4765,FIAT,21
2009 Gasolina,2009-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,4765,FIAT,21
2013 Gasolina,2013-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,4766,FIAT,21
2012 Gasolina,2012-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,4766,FIAT,21
2011 Gasolina,2011-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,4766,FIAT,21
2010 Gasolina,2010-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,4766,FIAT,21
2009 Gasolina,2009-1,UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,4766,FIAT,21
2016 Gasolina,2016-1,UNO WAY 1.4 EVO DUALOGIC FLEX 8V 5P,7027,FIAT,21
2015 Gasolina,2015-1,UNO WAY 1.4 EVO DUALOGIC FLEX 8V 5P,7027,FIAT,21
2020 Gasolina,2020-1,ECOSPORT  100 ANOS 1.5 FLEX 5P AUT.,8743,FORD,22
2017 Gasolina,2017-1,ECOSPORT FREESTYLE 2.0 16V 4WD FLEX 5P,6464,FORD,22
2016 Gasolina,2016-1,ECOSPORT FREESTYLE 2.0 16V 4WD FLEX 5P,6464,FORD,22
2015 Gasolina,2015-1,ECOSPORT FREESTYLE 2.0 16V 4WD FLEX 5P,6464,FORD,22
2014 Gasolina,2014-1,ECOSPORT FREESTYLE 2.0 16V 4WD FLEX 5P,6464,FORD,22
2013 Gasolina,2013-1,ECOSPORT FREESTYLE 2.0 16V 4WD FLEX 5P,6464,FORD,22
1996 Diesel,1996-3,F-1000 SUPER DIESEL CE 3.9,733,FORD,22
1995 Diesel,1995-3,F-1000 SUPER DIESEL CE 3.9,733,FORD,22
1994 Diesel,1994-3,F-1000 SUPER DIESEL CE 3.9,733,FORD,22
1993 Diesel,1993-3,F-1000 SUPER DIESEL CE 3.9,733,FORD,22
2002 Gasolina,2002-1,F-150 XL TRITON 4.3 V6,751,FORD,22
1998 Gasolina,1998-1,F-150 XL TRITON 4.3 V6,751,FORD,22
1997 Gasolina,1997-1,F-150 XL TRITON 4.3 V6,751,FORD,22
1996 Gasolina,1996-1,F-150 XL TRITON 4.3 V6,751,FORD,22
2011 Diesel,2011-3,F-250 TROPICAMPO CD 3.9 TB DIESEL,4162,FORD,22
2010 Diesel,2010-3,F-250 TROPICAMPO CD 3.9 TB DIESEL,4162,FORD,22
2009 Diesel,2009-3,F-250 TROPICAMPO CD 3.9 TB DIESEL,4162,FORD,22
2008 Diesel,2008-3,F-250 TROPICAMPO CD 3.9 TB DIESEL,4162,FORD,22
2007 Diesel,2007-3,F-250 TROPICAMPO CD 3.9 TB DIESEL,4162,FORD,22
2010 Diesel,2010-3,F-250 XLT 3.9 4X2 CD TB DIESEL,4058,FORD,22
2009 Diesel,2009-3,F-250 XLT 3.9 4X2 CD TB DIESEL,4058,FORD,22
2008 Diesel,2008-3,F-250 XLT 3.9 4X2 CD TB DIESEL,4058,FORD,22
2007 Diesel,2007-3,F-250 XLT 3.9 4X2 CD TB DIESEL,4058,FORD,22
2006 Diesel,2006-3,F-250 XLT 4.2 180CV CD TB DIESEL,767,FORD,22
2005 Diesel,2005-3,F-250 XLT 4.2 180CV CD TB DIESEL,767,FORD,22
2004 Diesel,2004-3,F-250 XLT 4.2 180CV CD TB DIESEL,767,FORD,22
2016 Gasolina,2016-1,FIESTA 1.5 16V FLEX MEC. 5P,6422,FORD,22
2015 Gasolina,2015-1,FIESTA 1.5 16V FLEX MEC. 5P,6422,FORD,22
2014 Gasolina,2014-1,FIESTA 1.5 16V FLEX MEC. 5P,6422,FORD,22
2013 Gasolina,2013-1,FIESTA 1.5 16V FLEX MEC. 5P,6422,FORD,22
2019 Gasolina,2019-1,FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,7753,FORD,22
2018 Gasolina,2018-1,FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,7753,FORD,22
2017 Gasolina,2017-1,FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,7753,FORD,22
2007 Gasolina,2007-1,FIESTA SED. PERSONNALITÉ 1.0 8V 4P,786,FORD,22
2006 Gasolina,2006-1,FIESTA SED. PERSONNALITÉ 1.0 8V 4P,786,FORD,22
2005 Gasolina,2005-1,FIESTA SED. PERSONNALITÉ 1.0 8V 4P,786,FORD,22
2016 Gasolina,2016-1,FIESTA SEDAN 1.6 16V FLEX AUT.,6521,FORD,22
2015 Gasolina,2015-1,FIESTA SEDAN 1.6 16V FLEX AUT.,6521,FORD,22
2014 Gasolina,2014-1,FIESTA SEDAN 1.6 16V FLEX AUT.,6521,FORD,22
2019 Gasolina,2019-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2018 Gasolina,2018-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2017 Gasolina,2017-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2016 Gasolina,2016-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2015 Gasolina,2015-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2014 Gasolina,2014-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2013 Gasolina,2013-1,FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,6324,FORD,22
2018 Gasolina,2018-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2017 Gasolina,2017-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2016 Gasolina,2016-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2015 Gasolina,2015-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2014 Gasolina,2014-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2013 Gasolina,2013-1,FUSION TITANIUM 2.0 GTDI ECO. FWD AUT.,6382,FORD,22
2021 Gasolina,2021-1,KA 1.5 FREESTYLE 12V FLEX 5P AUT.,8401,FORD,22
2020 Gasolina,2020-1,KA 1.5 FREESTYLE 12V FLEX 5P AUT.,8401,FORD,22
2019 Gasolina,2019-1,KA 1.5 FREESTYLE 12V FLEX 5P AUT.,8401,FORD,22
2020 Gasolina,2020-1,KA 1.5 SEDAN SE 12V FLEX 4P AUT.,8444,FORD,22
2019 Gasolina,2019-1,KA 1.5 SEDAN SE 12V FLEX 4P AUT.,8444,FORD,22
2021 Gasolina,2021-1,KA 1.5 SEDAN SE PLUS 12V FLEX 4P AUT.,8446,FORD,22
2020 Gasolina,2020-1,KA 1.5 SEDAN SE PLUS 12V FLEX 4P AUT.,8446,FORD,22
2019 Gasolina,2019-1,KA 1.5 SEDAN SE PLUS 12V FLEX 4P AUT.,8446,FORD,22
2021 Gasolina,2021-1,KA 1.5 SEDAN SE PLUS 12V FLEX 4P MEC.,8447,FORD,22
